STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       5705;2018111022;    3;   3.7; 180;eor
       5705;2018111023;    3;   3.1; 170;eor
       5705;2018111100;    3;   4.0; 160;eor
       5705;2018111101;    3;   4.0; 180;eor
       5705;2018111102;    3;   3.0; 170;eor
       5705;2018111103;    3;   2.8; 160;eor
       5705;2018111104;    3;   2.8; 150;eor
       5705;2018111105;    3;   2.3; 150;eor
       5705;2018111106;    3;   3.0; 150;eor
       5705;2018111107;    3;   1.7; 160;eor
       5705;2018111108;    3;   1.3; 240;eor
       5705;2018111109;    3;   1.6; 340;eor
       5705;2018111110;    3;   2.4; 150;eor
       5705;2018111111;    3;   3.6; 200;eor
       5705;2018111112;    3;   4.8; 220;eor
       5705;2018111113;    3;   5.8; 230;eor
       5705;2018111114;    3;   5.6; 240;eor
       5705;2018111115;    3;   4.6; 230;eor
       5705;2018111116;    3;   4.8; 200;eor
       5705;2018111117;    3;   3.7; 190;eor
       5705;2018111118;    3;   4.6; 160;eor
       5705;2018111119;    3;   4.9; 180;eor
       5705;2018111120;    3;   3.9; 190;eor
       5705;2018111121;    3;   3.6; 180;eor
       5705;2018111122;    3;   4.1; 180;eor
       5705;2018111123;    3;   4.6; 200;eor
       5705;2018111200;    3;   4.0; 200;eor
       5705;2018111201;    3;   2.7; 170;eor
       5705;2018111202;    3;   2.7; 170;eor
       5705;2018111203;    3;   3.0; 170;eor
       5705;2018111204;    3;   2.4; 160;eor
       5705;2018111205;    3;   2.7; 170;eor
       5705;2018111206;    3;   1.7; 190;eor
       5705;2018111207;    3;   1.8; 170;eor
       5705;2018111208;    3;   1.6; 170;eor
       5705;2018111209;    3;   2.0; 170;eor
       5705;2018111210;    3;   2.6; 170;eor
       5705;2018111211;    3;   3.5; 180;eor
       5705;2018111212;    3;   2.0; 170;eor
       5705;2018111213;    3;   1.4; 200;eor
       5705;2018111214;    3;   2.5; 170;eor
       5705;2018111215;    3;   2.8; 180;eor
       5705;2018111216;    3;   1.6; 190;eor
       5705;2018111217;    3;   1.2; 210;eor
       5705;2018111218;    3;   1.1; 230;eor
       5705;2018111219;    3;   1.8; 170;eor
       5705;2018111220;    3;   2.3; 350;eor
       5705;2018111221;    3;   1.1; 180;eor
       5705;2018111222;    3;   1.3; 180;eor
       5705;2018111223;    3;   2.1; 170;eor
       5705;2018111300;    3;   1.7; 170;eor
       5705;2018111301;    3;   1.3; 190;eor
       5705;2018111302;    3;   1.4; 300;eor
       5705;2018111303;    3;   1.3; 150;eor
       5705;2018111304;    3;   1.8; 160;eor
       5705;2018111305;    3;   2.2; 290;eor
       5705;2018111306;    3;   3.6; 290;eor
       5705;2018111307;    3;   3.8; 280;eor
       5705;2018111308;    3;   2.9; 260;eor
       5705;2018111309;    3;   4.4; 250;eor
       5705;2018111310;    3;   6.6; 260;eor
       5705;2018111311;    3;   7.7; 270;eor
       5705;2018111312;    3;   6.3; 280;eor
       5705;2018111313;    3;   7.3; 280;eor
       5705;2018111314;    3;   6.2; 280;eor
       5705;2018111315;    3;   6.1; 280;eor
       5705;2018111316;    3;   5.8; 260;eor
       5705;2018111317;    3;   4.0; 250;eor
       5705;2018111318;    3;   4.5; 270;eor
       5705;2018111319;    3;   4.4; 260;eor
       5705;2018111320;    3;   3.6; 270;eor
       5705;2018111321;    3;   3.5; 270;eor
       5705;2018111322;    3;   2.9; 250;eor
       5705;2018111323;    3;   2.1; 240;eor
       5705;2018111400;    3;   1.6; 210;eor
       5705;2018111401;    3;   1.6; 180;eor
       5705;2018111402;    3;   2.2; 170;eor
       5705;2018111403;    3;   1.6; 170;eor
       5705;2018111404;    3;   1.8; 160;eor
       5705;2018111405;    3;   1.2; 160;eor
       5705;2018111406;    3;   1.1; 140;eor
       5705;2018111407;    3;   1.1; 230;eor
       5705;2018111408;    3;   0.5; 190;eor
       5705;2018111409;    3;   0.9; 170;eor
       5705;2018111410;    3;   1.0; 210;eor
       5705;2018111411;    3;   1.4; 140;eor
       5705;2018111412;    3;   2.1;  90;eor
       5705;2018111413;    3;   3.0; 100;eor
       5705;2018111414;    3;   3.1; 120;eor
       5705;2018111415;    3;   3.0; 130;eor
       5705;2018111416;    3;   3.2; 130;eor
       5705;2018111417;    3;   3.4; 150;eor
       5705;2018111418;    3;   2.9; 160;eor
       5705;2018111419;    3;   3.2; 170;eor
       5705;2018111420;    3;   2.9; 170;eor
       5705;2018111421;    3;   2.9; 170;eor
       5705;2018111422;    3;   4.1; 150;eor
       5705;2018111423;    3;   4.0; 130;eor
       5705;2018111500;    3;   3.5; 130;eor
       5705;2018111501;    3;   3.4; 140;eor
       5705;2018111502;    3;   3.4; 140;eor
       5705;2018111503;    3;   3.1; 170;eor
       5705;2018111504;    3;   3.0; 160;eor
       5705;2018111505;    3;   3.2; 130;eor
       5705;2018111506;    3;   3.3; 140;eor
       5705;2018111507;    3;   3.6; 130;eor
       5705;2018111508;    3;   3.7; 120;eor
       5705;2018111509;    3;   3.7; 130;eor
       5705;2018111510;    3;   4.1; 130;eor
       5705;2018111511;    3;   3.4; 140;eor
       5705;2018111512;    3;   3.5; 140;eor
       5705;2018111513;    3;   4.2; 140;eor
       5705;2018111514;    3;   2.5; 160;eor
       5705;2018111515;    3;   1.6; 200;eor
       5705;2018111516;    3;   0.9; 220;eor
       5705;2018111517;    3;   0.7; 270;eor
       5705;2018111518;    3;   0.7; 280;eor
       5705;2018111519;    3;   0.4; 360;eor
       5705;2018111520;    3;   0.8; 190;eor
       5705;2018111521;    3;   1.0; 160;eor
       5705;2018111522;    3;   2.1; 160;eor
       5705;2018111523;    3;   2.1; 140;eor
       5705;2018111600;    3;   2.0; 140;eor
       5705;2018111601;    3;   1.8; 150;eor
       5705;2018111602;    3;   2.1; 100;eor
       5705;2018111603;    3;   1.6;  90;eor
       5705;2018111604;    3;   1.1;  80;eor
       5705;2018111605;    3;   1.3;  70;eor
       5705;2018111606;    3;   1.0;  40;eor
       5705;2018111607;    3;   0.8;  60;eor
       5705;2018111608;    3;   1.0;  90;eor
       5705;2018111609;    3;   1.6; 100;eor
       5705;2018111610;    3;   2.2; 110;eor
       5705;2018111611;    3;   3.4; 110;eor
       5705;2018111612;    3;   4.0; 120;eor
       5705;2018111613;    3;   4.1; 120;eor
       5705;2018111614;    3;   4.8; 110;eor
       5705;2018111615;    3;   4.0; 100;eor
       5705;2018111616;    3;   3.0;  80;eor
       5705;2018111617;    3;   3.7;  80;eor
       5705;2018111618;    3;   4.8;  90;eor
       5705;2018111619;    3;   5.0; 100;eor
       5705;2018111620;    3;   3.6; 100;eor
       5705;2018111621;    3;   3.8; 100;eor
       5705;2018111622;    3;   4.1;  90;eor
       5705;2018111623;    3;   3.6;  80;eor
       5705;2018111700;    3;   2.2;  70;eor
       5705;2018111701;    3;   2.3;  60;eor
       5705;2018111702;    3;   2.3;  70;eor
       5705;2018111703;    3;   3.0;  70;eor
       5705;2018111704;    3;   4.1;  70;eor
       5705;2018111705;    3;   2.9;  70;eor
       5705;2018111706;    3;   3.2;  60;eor
       5705;2018111707;    3;   3.1;  60;eor
       5705;2018111708;    3;   1.9;  70;eor
       5705;2018111709;    3;   2.9;  70;eor
       5705;2018111710;    3;   4.5;  80;eor
       5705;2018111711;    3;   5.0;  80;eor
       5705;2018111712;    3;   5.2;  80;eor
       5705;2018111713;    3;   4.8;  70;eor
       5705;2018111714;    3;   5.0;  80;eor
       5705;2018111715;    3;   6.7;  90;eor
       5705;2018111716;    3;   6.2;  80;eor
       5705;2018111717;    3;   7.5;  90;eor
       5705;2018111718;    3;   7.6; 100;eor
       5705;2018111719;    3;   5.6; 100;eor
       5705;2018111720;    3;   5.0; 100;eor
       5705;2018111721;    3;   5.9;  90;eor
       5705;2018111722;    3;   3.4;  80;eor
       5705;2018111723;    3;   2.8;  80;eor
       5705;2018111800;    3;   2.9;  60;eor
       5705;2018111801;    3;   2.7;  60;eor
       5705;2018111802;    3;   3.9;  70;eor
       5705;2018111803;    3;   3.4;  70;eor
       5705;2018111804;    3;   2.9;  70;eor
       5705;2018111805;    3;   3.4;  70;eor
       5705;2018111806;    3;   2.7;  70;eor
       5705;2018111807;    3;   3.0;  60;eor
       5705;2018111808;    3;   2.0;  60;eor
       5705;2018111809;    3;   2.7;  60;eor
       5705;2018111810;    3;   3.9;  70;eor
       5705;2018111811;    3;   4.4;  90;eor
       5705;2018111812;    3;   4.3;  70;eor
       5705;2018111813;    3;   6.5;  80;eor
       5705;2018111814;    3;   6.8;  80;eor
       5705;2018111815;    3;   4.7;  80;eor
       5705;2018111816;    3;   3.5;  70;eor
       5705;2018111817;    3;   5.7;  70;eor
       5705;2018111818;    3;   4.5;  70;eor
       5705;2018111819;    3;   5.1;  60;eor
       5705;2018111820;    3;   3.7;  60;eor
       5705;2018111821;    3;   4.8;  50;eor
       5705;2018111822;    3;   3.8;  50;eor
       5705;2018111823;    3;   4.8;  50;eor
       5705;2018111900;    3;   4.1;  60;eor
       5705;2018111901;    3;   4.2;  60;eor
       5705;2018111902;    3;   4.4;  50;eor
       5705;2018111903;    3;   4.3;  50;eor
       5705;2018111904;    3;   2.4;  40;eor
       5705;2018111905;    3;   2.8;  40;eor
       5705;2018111906;    3;   2.4;  50;eor
       5705;2018111907;    3;   2.5;  60;eor
       5705;2018111908;    3;   4.2;  90;eor
       5705;2018111909;    3;   5.7;  80;eor
       5705;2018111910;    3;   5.7;  90;eor
       5705;2018111911;    3;   7.3;  90;eor
       5705;2018111912;    3;   8.4;  90;eor
       5705;2018111913;    3;   8.8;  90;eor
       5705;2018111914;    3;   8.0; 100;eor
       5705;2018111915;    3;   7.8; 100;eor
       5705;2018111916;    3;   9.0; 100;eor
       5705;2018111917;    3;   7.7; 100;eor
       5705;2018111918;    3;   5.7;  90;eor
       5705;2018111919;    3;   7.5;  90;eor
       5705;2018111920;    3;   6.0;  90;eor
       5705;2018111921;    3;   7.0;  90;eor
       5705;2018111922;    3;   7.0;  90;eor
       5705;2018111923;    3;   7.4;  90;eor
       5705;2018112000;    3;   6.0;  90;eor
       5705;2018112001;    3;   5.5;  80;eor
       5705;2018112002;    3;   4.9;  90;eor
       5705;2018112003;    3;   5.5;  90;eor
       5705;2018112004;    3;   4.5;  80;eor
       5705;2018112005;    3;   3.7;  70;eor
       5705;2018112006;    3;   4.0;  70;eor
       5705;2018112007;    3;   4.1;  80;eor
       5705;2018112008;    3;   4.1;  80;eor
       5705;2018112009;    3;   4.7;  80;eor
       5705;2018112010;    3;   6.8;  90;eor
       5705;2018112011;    3;   5.0;  90;eor
       5705;2018112012;    3;   3.6;  70;eor
       5705;2018112013;    3;   3.9;  70;eor
       5705;2018112014;    3;   3.9;  80;eor
       5705;2018112015;    3;   4.7;  80;eor
       5705;2018112016;    3;   5.4;  90;eor
       5705;2018112017;    3;   4.6;  90;eor
       5705;2018112018;    3;   5.9;  90;eor
       5705;2018112019;    3;   6.1;  90;eor
       5705;2018112020;    3;   5.3; 110;eor
       5705;2018112021;    3;   5.1; 100;eor
       5705;2018112022;    3;   3.9;  90;eor
       5705;2018112023;    3;   4.1;  90;eor
       5705;2018112100;    3;   3.7; 100;eor
       5705;2018112101;    3;   3.9;  90;eor
       5705;2018112102;    3;   3.9; 100;eor
       5705;2018112103;    3;   3.6; 100;eor
       5705;2018112104;    3;   2.3;  90;eor
       5705;2018112105;    3;   3.9; 100;eor
       5705;2018112106;    3;   4.6; 100;eor
       5705;2018112107;    3;   4.8; 110;eor
       5705;2018112108;    3;   3.7; 110;eor
       5705;2018112109;    3;   3.8; 110;eor
       5705;2018112110;    3;   4.0; 110;eor
       5705;2018112111;    3;   3.8; 110;eor
       5705;2018112112;    3;   4.5; 100;eor
       5705;2018112113;    3;   3.4; 100;eor
       5705;2018112114;    3;   3.3; 110;eor
       5705;2018112115;    3;   2.4; 100;eor
       5705;2018112116;    3;   2.4; 110;eor
       5705;2018112117;    3;   1.5; 100;eor
       5705;2018112118;    3;   1.8;  80;eor
       5705;2018112119;    3;   2.4;  80;eor
       5705;2018112120;    3;   2.9;  90;eor
       5705;2018112121;    3;   2.9;  90;eor
       5705;2018112122;    3;   2.6;  90;eor
       5705;2018112123;    3;   2.0; 130;eor
       5705;2018112200;    3;   2.1; 150;eor
       5705;2018112201;    3;   2.8; 150;eor
       5705;2018112202;    3;   2.2; 180;eor
       5705;2018112203;    3;   1.4; 170;eor
       5705;2018112204;    3;   2.9; 180;eor
       5705;2018112205;    3;   3.1; 190;eor
       5705;2018112206;    3;   4.1; 180;eor
       5705;2018112207;    3;   4.2; 190;eor
       5705;2018112208;    3;   3.2; 220;eor
       5705;2018112209;    3;   1.8; 160;eor
       5705;2018112210;    3;   1.4; 170;eor
       5705;2018112211;    3;   1.5; 160;eor
       5705;2018112212;    3;   3.1; 160;eor
       5705;2018112213;    3;   3.0; 170;eor
       5705;2018112214;    3;   3.0; 140;eor
       5705;2018112215;    3;   2.3; 180;eor
       5705;2018112216;    3;   2.1; 150;eor
       5705;2018112217;    3;   3.0; 130;eor
       5705;2018112218;    3;   2.6; 130;eor
       5705;2018112219;    3;   1.8; 140;eor
       5705;2018112220;    3;   1.4; 130;eor
       5705;2018112221;    3;   0.9; 120;eor
       5705;2018112222;    3;   0.9;  90;eor
       5705;2018112223;    3;   1.0;  80;eor
       5705;2018112300;    3;   1.1;  40;eor
       5705;2018112301;    3;   0.8;  10;eor
       5705;2018112302;    3;   0.6;  10;eor
       5705;2018112303;    3;   0.7;  30;eor
       5705;2018112304;    3;   0.7; 100;eor
       5705;2018112305;    3;   2.1; 150;eor
       5705;2018112306;    3;   1.2; 160;eor
       5705;2018112307;    3;   1.3; 150;eor
       5705;2018112308;    3;   1.9; 140;eor
       5705;2018112309;    3;   3.1; 150;eor
       5705;2018112310;    3;   3.6; 140;eor
       5705;2018112311;    3;   3.3; 120;eor
       5705;2018112312;    3;   3.9; 120;eor
       5705;2018112313;    3;   3.6; 130;eor
       5705;2018112314;    3;   4.1; 120;eor
       5705;2018112315;    3;   4.0; 120;eor
       5705;2018112316;    3;   3.7; 120;eor
       5705;2018112317;    3;   4.2; 110;eor
       5705;2018112318;    3;   4.0; 110;eor
       5705;2018112319;    3;   3.7; 100;eor
       5705;2018112320;    3;   4.1; 100;eor
       5705;2018112321;    3;   3.7;  90;eor
       5705;2018112322;    3;   3.6;  70;eor
       5705;2018112323;    3;   4.3;  80;eor
       5705;2018112400;    3;   5.3;  90;eor
       5705;2018112401;    3;   4.8; 100;eor
       5705;2018112402;    3;   4.3; 110;eor
       5705;2018112403;    3;   4.7; 110;eor
       5705;2018112404;    3;   3.2; 110;eor
       5705;2018112405;    3;   2.3; 100;eor
       5705;2018112406;    3;   1.6; 110;eor
       5705;2018112407;    3;   1.1; 130;eor
       5705;2018112408;    3;   0.6; 170;eor
       5705;2018112409;    3;   0.9; 150;eor
       5705;2018112410;    3;   1.0; 190;eor
       5705;2018112411;    3;   1.8; 170;eor
       5705;2018112412;    3;   1.6; 190;eor
       5705;2018112413;    3;   3.1; 250;eor
       5705;2018112414;    3;   4.0; 270;eor
       5705;2018112415;    3;   4.1; 260;eor
       5705;2018112416;    3;   3.3; 240;eor
       5705;2018112417;    3;   3.3; 220;eor
       5705;2018112418;    3;   2.2; 210;eor
       5705;2018112419;    3;   2.2; 190;eor
       5705;2018112420;    3;   2.0; 160;eor
       5705;2018112421;    3;   2.5; 160;eor
       5705;2018112422;    3;   3.0; 180;eor
       5705;2018112423;    3;   2.7; 210;eor
       5705;2018112500;    3;   2.4; 190;eor
       5705;2018112501;    3;   1.1; 150;eor
       5705;2018112502;    3;   1.2; 160;eor
       5705;2018112503;    3;   1.2; 160;eor
       5705;2018112504;    3;   1.1; 140;eor
       5705;2018112505;    3;   1.5; 150;eor
       5705;2018112506;    3;   0.9; 130;eor
       5705;2018112507;    3;   0.8;  90;eor
       5705;2018112508;    3;   0.8; 180;eor
       5705;2018112509;    3;   2.2; 160;eor
       5705;2018112510;    3;   2.8; 160;eor
       5705;2018112511;    3;   4.1; 120;eor
       5705;2018112512;    3;   3.1; 140;eor
       5705;2018112513;    3;   3.1; 120;eor
       5705;2018112514;    3;   4.0; 110;eor
       5705;2018112515;    3;   3.9; 110;eor
       5705;2018112516;    3;   3.0; 110;eor
       5705;2018112517;    3;   2.4;  90;eor
       5705;2018112518;    3;   2.0;  70;eor
       5705;2018112519;    3;   1.8;  60;eor
       5705;2018112520;    3;   2.1;  80;eor
       5705;2018112521;    3;   3.3;  70;eor
       5705;2018112522;    3;   4.2;  70;eor
       5705;2018112523;    3;   4.8;  70;eor
       5705;2018112600;    3;   4.8;  80;eor
       5705;2018112601;    3;   4.7;  70;eor
       5705;2018112602;    3;   5.0;  80;eor
       5705;2018112603;    3;   3.8;  80;eor
       5705;2018112604;    3;   3.1;  60;eor
       5705;2018112605;    3;   1.4;  40;eor
       5705;2018112606;    3;   3.1;  50;eor
       5705;2018112607;    3;   3.5;  50;eor
       5705;2018112608;    3;   3.8;  60;eor
       5705;2018112609;    3;   3.3;  60;eor
       5705;2018112610;    3;   4.0;  70;eor
       5705;2018112611;    3;   4.6;  80;eor
       5705;2018112612;    3;   4.9;  80;eor
       5705;2018112613;    3;   4.4;  70;eor
       5705;2018112614;    3;   3.9;  70;eor
       5705;2018112615;    3;   4.7;  80;eor
       5705;2018112616;    3;   3.8;  60;eor
       5705;2018112617;    3;   3.3;  70;eor
       5705;2018112618;    3;   3.3;  60;eor
       5705;2018112619;    3;   3.3;  60;eor
       5705;2018112620;    3;   2.7;  50;eor
       5705;2018112621;    3;   2.4;  30;eor
       5705;2018112622;    3;   2.9;  40;eor
       5705;2018112623;    3;   3.6;  40;eor
       5705;2018112700;    3;   3.5;  40;eor
       5705;2018112701;    3;   3.1;  40;eor
       5705;2018112702;    3;   2.0;  30;eor
       5705;2018112703;    3;   2.3;  40;eor
       5705;2018112704;    3;   3.1;  50;eor
       5705;2018112705;    3;   2.7;  50;eor
       5705;2018112706;    3;   2.3;  40;eor
       5705;2018112707;    3;   2.4;  40;eor
       5705;2018112708;    3;   2.3;  40;eor
       5705;2018112709;    3;   2.0;  40;eor
       5705;2018112710;    3;   2.1;  40;eor
       5705;2018112711;    3;   2.2;  40;eor
       5705;2018112712;    3;   2.0;  40;eor
       5705;2018112713;    3;   2.4;  50;eor
       5705;2018112714;    3;   2.0;  60;eor
       5705;2018112715;    3;   1.1;  70;eor
       5705;2018112716;    3;   1.2;  40;eor
       5705;2018112717;    3;   1.1;  30;eor
       5705;2018112718;    3;   1.3;  50;eor
       5705;2018112719;    3;   1.6;  70;eor
       5705;2018112720;    3;   2.1;  90;eor
       5705;2018112721;    3;   3.5; 100;eor
       5705;2018112722;    3;   2.3; 110;eor
       5705;2018112723;    3;   2.3; 120;eor
       5705;2018112800;    3;   1.7; 150;eor
       5705;2018112801;    3;   1.8; 150;eor
       5705;2018112802;    3;   2.3; 120;eor
       5705;2018112803;    3;   2.5; 120;eor
       5705;2018112804;    3;   2.6; 140;eor
       5705;2018112805;    3;   3.7; 140;eor
       5705;2018112806;    3;   3.5; 130;eor
       5705;2018112807;    3;   2.8; 130;eor
       5705;2018112808;    3;   3.6; 160;eor
       5705;2018112809;    3;   2.7; 170;eor
       5705;2018112810;    3;   4.4; 170;eor
       5705;2018112811;    3;   5.9; 170;eor
       5705;2018112812;    3;   5.3; 160;eor
       5705;2018112813;    3;   5.2; 160;eor
       5705;2018112814;    3;   5.9; 160;eor
       5705;2018112815;    3;   5.2; 160;eor
       5705;2018112816;    3;   4.5; 150;eor
       5705;2018112817;    3;   5.0; 170;eor
       5705;2018112818;    3;   5.3; 160;eor
       5705;2018112819;    3;   4.9; 160;eor
       5705;2018112820;    3;   5.5; 160;eor
       5705;2018112821;    3;   4.9; 160;eor
       5705;2018112822;    3;   5.5; 160;eor
       5705;2018112823;    3;   5.9; 160;eor
       5705;2018112900;    3;   5.6; 160;eor
       5705;2018112901;    3;   4.4; 150;eor
       5705;2018112902;    3;   4.8; 160;eor
       5705;2018112903;    3;   3.9; 150;eor
       5705;2018112904;    3;   3.7; 120;eor
       5705;2018112905;    3;   4.0; 130;eor
       5705;2018112906;    3;   3.8; 130;eor
       5705;2018112907;    3;   5.1; 130;eor
       5705;2018112908;    3;   5.5; 130;eor
       5705;2018112909;    3;   4.6; 120;eor
       5705;2018112910;    3;   5.8; 120;eor
       5705;2018112911;    3;   6.0; 110;eor
       5705;2018112912;    3;   5.5; 120;eor
       5705;2018112913;    3;   4.5; 120;eor
       5705;2018112914;    3;   3.8; 120;eor
       5705;2018112915;    3;   5.7; 120;eor
       5705;2018112916;    3;   4.6; 120;eor
       5705;2018112917;    3;   6.6; 120;eor
       5705;2018112918;    3;   3.9; 130;eor
       5705;2018112919;    3;   4.1; 140;eor
       5705;2018112920;    3;   5.0; 140;eor
       5705;2018112921;    3;   4.2; 160;eor
       5705;2018112922;    3;   3.2; 160;eor
       5705;2018112923;    3;   4.0; 140;eor
       5705;2018113000;    3;   3.3; 140;eor
       5705;2018113001;    3;   2.4; 130;eor
       5705;2018113002;    3;   2.8; 120;eor
       5705;2018113003;    3;   3.5; 120;eor
       5705;2018113004;    3;   2.8; 130;eor
       5705;2018113005;    3;   1.3; 140;eor
       5705;2018113006;    3;   2.1; 110;eor
       5705;2018113007;    3;   3.5; 120;eor
       5705;2018113008;    3;   2.7; 110;eor
       5705;2018113009;    3;   3.7; 120;eor
       5705;2018113010;    3;   2.3; 130;eor
       5705;2018113011;    3;   2.0; 140;eor
       5705;2018113012;    3;   2.4; 110;eor
       5705;2018113013;    3;   2.7; 130;eor
       5705;2018113014;    3;   2.7; 110;eor
       5705;2018113015;    3;   1.8; 120;eor
       5705;2018113016;    3;   1.4; 120;eor
       5705;2018113017;    3;   1.3; 100;eor
       5705;2018113018;    3;   1.3;  80;eor
       5705;2018113019;    3;   1.2;  80;eor
       5705;2018113020;    3;   1.2;  80;eor
       5705;2018113021;    3;   0.9;  60;eor
       5705;2018113022;    3;   0.8;  70;eor
       5705;2018113023;    3;   0.9;  90;eor
       5705;2018120100;    3;   0.6; 100;eor
       5705;2018120101;    3;   0.5;  30;eor
       5705;2018120102;    3;   0.8;  30;eor
       5705;2018120103;    3;   0.8;  50;eor
       5705;2018120104;    3;   0.5; 150;eor
       5705;2018120105;    3;   1.0; 150;eor
       5705;2018120106;    3;   1.3; 170;eor
       5705;2018120107;    3;   1.0; 150;eor
       5705;2018120108;    3;   0.7; 150;eor
       5705;2018120109;    3;   1.7; 160;eor
       5705;2018120110;    3;   2.3; 220;eor
       5705;2018120111;    3;   4.1; 260;eor
       5705;2018120112;    3;   5.6; 260;eor
       5705;2018120113;    3;   4.7; 270;eor
       5705;2018120114;    3;   4.0; 250;eor
       5705;2018120115;    3;   4.1; 240;eor
       5705;2018120116;    3;   3.5; 220;eor
       5705;2018120117;    3;   2.9; 220;eor
       5705;2018120118;    3;   2.5; 200;eor
       5705;2018120119;    3;   2.4; 180;eor
       5705;2018120120;    3;   2.7; 200;eor
       5705;2018120121;    3;   3.1; 190;eor
       5705;2018120122;    3;   3.3; 190;eor
       5705;2018120123;    3;   3.9; 180;eor
       5705;2018120200;    3;   4.8; 180;eor
       5705;2018120201;    3;   4.7; 190;eor
       5705;2018120202;    3;   4.0; 190;eor
       5705;2018120203;    3;   4.1; 190;eor
       5705;2018120204;    3;   5.3; 190;eor
       5705;2018120205;    3;   5.6; 190;eor
       5705;2018120206;    3;   4.6; 190;eor
       5705;2018120207;    3;   4.6; 190;eor
       5705;2018120208;    3;   4.8; 200;eor
       5705;2018120209;    3;   4.6; 210;eor
       5705;2018120210;    3;   5.0; 220;eor
       5705;2018120211;    3;   4.8; 230;eor
       5705;2018120212;    3;   5.5; 250;eor
       5705;2018120213;    3;   6.8; 260;eor
       5705;2018120214;    3;   6.8; 260;eor
       5705;2018120215;    3;   7.4; 270;eor
       5705;2018120216;    3;   8.2; 270;eor
       5705;2018120217;    3;   8.3; 260;eor
       5705;2018120218;    3;   7.0; 270;eor
       5705;2018120219;    3;   6.1; 260;eor
       5705;2018120220;    3;   6.6; 250;eor
       5705;2018120221;    3;   7.5; 250;eor
       5705;2018120222;    3;   6.0; 250;eor
       5705;2018120223;    3;   5.5; 250;eor
       5705;2018120300;    3;   5.5; 250;eor
       5705;2018120301;    3;   6.9; 250;eor
       5705;2018120302;    3;   7.5; 250;eor
       5705;2018120303;    3;   7.1; 270;eor
       5705;2018120304;    3;   5.4; 260;eor
       5705;2018120305;    3;   4.8; 250;eor
       5705;2018120306;    3;   5.9; 260;eor
       5705;2018120307;    3;   6.6; 290;eor
       5705;2018120308;    3;   5.2; 260;eor
       5705;2018120309;    3;   4.9; 260;eor
       5705;2018120310;    3;   5.7; 250;eor
       5705;2018120311;    3;   6.6; 260;eor
       5705;2018120312;    3;   9.1; 260;eor
       5705;2018120313;    3;   9.6; 280;eor
       5705;2018120314;    3;   7.6; 270;eor
       5705;2018120315;    3;   6.7; 280;eor
       5705;2018120316;    3;   2.9; 220;eor
       5705;2018120317;    3;   3.6; 230;eor
       5705;2018120318;    3;   2.4; 220;eor
       5705;2018120319;    3;   3.6; 180;eor
       5705;2018120320;    3;   2.0; 220;eor
       5705;2018120321;    3;   2.5; 240;eor
       5705;2018120322;    3;   5.6; 280;eor
       5705;2018120323;    3;   7.6; 280;eor
       5705;2018120400;    3;   7.6; 280;eor
       5705;2018120401;    3;   6.2; 270;eor
       5705;2018120402;    3;   6.6; 280;eor
       5705;2018120403;    3;   7.9; 290;eor
       5705;2018120404;    3;   6.5; 280;eor
       5705;2018120405;    3;   5.9; 300;eor
       5705;2018120406;    3;   6.2; 300;eor
       5705;2018120407;    3;   4.7; 320;eor
       5705;2018120408;    3;   3.8; 330;eor
       5705;2018120409;    3;   2.9; 330;eor
       5705;2018120410;    3;   4.0; 330;eor
       5705;2018120411;    3;   3.3; 330;eor
       5705;2018120412;    3;   2.3; 350;eor
       5705;2018120413;    3;   2.9;  10;eor
       5705;2018120414;    3;   2.0; 360;eor
       5705;2018120415;    3;   1.8; 330;eor
       5705;2018120416;    3;   2.2; 330;eor
       5705;2018120417;    3;   1.9; 330;eor
       5705;2018120418;    3;   1.3; 330;eor
       5705;2018120419;    3;   1.8; 290;eor
       5705;2018120420;    3;   1.3; 170;eor
       5705;2018120421;    3;   0.7; 180;eor
       5705;2018120422;    3;   0.6; 180;eor
       5705;2018120423;    3;   1.4; 160;eor
       5705;2018120500;    3;   1.0; 150;eor
       5705;2018120501;    3;   0.6; 170;eor
       5705;2018120502;    3;   0.7; 340;eor
       5705;2018120503;    3;   0.7; 320;eor
       5705;2018120504;    3;   0.7; 240;eor
       5705;2018120505;    3;   1.3;  40;eor
       5705;2018120506;    3;   1.1;  40;eor
       5705;2018120507;    3;   0.6; 110;eor
       5705;2018120508;    3;   0.9;  80;eor
       5705;2018120509;    3;   1.4;  90;eor
       5705;2018120510;    3;   1.0; 100;eor
       5705;2018120511;    3;   2.2; 110;eor
       5705;2018120512;    3;   2.9; 120;eor
       5705;2018120513;    3;   2.8; 110;eor
       5705;2018120514;    3;   3.5; 110;eor
       5705;2018120515;    3;   3.8; 120;eor
       5705;2018120516;    3;   3.4; 110;eor
       5705;2018120517;    3;   3.6; 110;eor
       5705;2018120518;    3;   3.6; 120;eor
       5705;2018120519;    3;   2.0; 140;eor
       5705;2018120520;    3;   1.8; 130;eor
       5705;2018120521;    3;   2.6; 140;eor
       5705;2018120522;    3;   2.3; 120;eor
       5705;2018120523;    3;   2.9; 110;eor
       5705;2018120600;    3;   3.0; 130;eor
       5705;2018120601;    3;   3.4; 150;eor
       5705;2018120602;    3;   3.0; 150;eor
       5705;2018120603;    3;   3.5; 150;eor
       5705;2018120604;    3;   2.0; 220;eor
